year|bib|age_group|gender|country|overall|rank_gender|rank_age_group|5k|10k|15k|20k|half|25k|30k|35k|40k|finish
 2014|53219|18-39|M|GBR|35749|22558|11990|2460.0|4966.0|7661.0|10977.0|11792.0|14791.0|18668.0|0.0|25379.0|26778.0
 2014|44693|18-39|M|GBR|35748|22557|11989|2646.0|5696.0|8700.0|11799.0|12490.0|15619.0|18826.0|0.0|0.0|26743.0
 2014|54602|18-39|M|GBR|35747|22556|11988|2633.0|5289.0|8185.0|11978.0|12571.0|14866.0|18246.0|0.0|0.0|26723.0
 2014|56664|65-69|M|ITA|35745|22555|248|2844.0|6219.0|9162.0|12314.0|12985.0|15432.0|18584.0|0.0|0.0|26709.0
 2014|18665|18-39|M|GBR|35740|22554|11987|2433.0|5046.0|7820.0|10870.0|11505.0|14004.0|17531.0|21532.0|25138.0|26649.0
 2014|6188|55-59|M|GBR|35735|22553|901|2924.0|6041.0|9297.0|0.0|13475.0|16190.0|19231.0|0.0|0.0|26639.0
 2014|46672|55-59|M|GBR|35734|22552|900|2308.0|4829.0|7702.0|11298.0|11963.0|15252.0|18336.0|21761.0|25159.0|26618.0
 2014|2059|18-39|M|GBR|35732|22551|11986|2165.0|4408.0|6639.0|8953.0|9450.0|11590.0|14882.0|0.0|0.0|26597.0
 2014|43522|18-39|M|GBR|35730|22550|11985|2043.0|4696.0|7166.0|9925.0|10455.0|13562.0|17085.0|20834.0|0.0|26582.0
 2014|46551|18-39|M|GBR|35729|22549|11984|2771.0|5530.0|8800.0|11910.0|12560.0|15062.0|18552.0|0.0|0.0|26573.0
 2014|53721|40-44|M|GBR|35720|22548|3942|2706.0|5568.0|8426.0|11382.0|12032.0|14886.0|18132.0|0.0|0.0|26501.0
 2014|50779|18-39|M|GBR|35719|22547|11983|2318.0|5108.0|7896.0|10599.0|11259.0|14320.0|18036.0|0.0|0.0|26499.0
 2014|28486|70+|M|GBR|35718|22546|133|2412.0|5031.0|7844.0|10796.0|11442.0|13861.0|17348.0|21106.0|24783.0|26490.0
 2014|10925|45-49|M|GBR|35711|22545|2930|2462.0|5257.0|8129.0|11243.0|11913.0|14467.0|17833.0|21273.0|24843.0|26444.0
 2014|33444|18-39|M|GBR|35710|22544|11982|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|26416.0
 2014|39003|40-44|M|GBR|35709|22543|3941|2004.0|4155.0|6657.0|9318.0|9959.0|12937.0|16272.0|20140.0|24447.0|26411.0
 2014|12379|18-39|M|GBR|35707|22542|11981|2006.0|4468.0|7107.0|10983.0|11724.0|14236.0|17754.0|21581.0|25061.0|26404.0
 2014|11327|18-39|M|GBR|35703|22541|11980|1978.0|5628.0|8703.0|11713.0|12359.0|14970.0|18147.0|21377.0|24888.0|26369.0
 2014|7041|18-39|M|GBR|35702|22540|11979|2363.0|5353.0|8106.0|11026.0|11680.0|14453.0|17945.0|21593.0|24941.0|26359.0
 2014|48812|18-39|M|GBR|35698|22539|11978|1556.0|3164.0|4812.0|6619.0|7033.0|8583.0|10699.0|21986.0|25062.0|26342.0
 2014|35070|65-69|M|GBR|35697|22538|247|2742.0|5571.0|8537.0|11594.0|12265.0|14844.0|18518.0|21673.0|24953.0|26338.0
 2014|46272|40-44|M|GBR|35696|22537|3940|2508.0|5608.0|8547.0|11982.0|12600.0|15132.0|18202.0|0.0|0.0|26336.0
 2014|27520|18-39|M|GBR|35693|22536|11977|1831.0|4003.0|6439.0|9205.0|9881.0|12506.0|16912.0|20851.0|24547.0|26308.0
 2014|2960|18-39|M|GBR|35692|22535|11976|2166.0|4605.0|7519.0|10433.0|11070.0|13661.0|16900.0|20657.0|24783.0|26297.0
 2014|56184|70+|M|USA|35691|22534|132|2462.0|5111.0|7997.0|11065.0|11663.0|14069.0|17264.0|20945.0|24926.0|26294.0
 2014|46503|60-64|M|GBR|35688|22533|484|2660.0|5078.0|7755.0|11096.0|11690.0|15295.0|0.0|0.0|0.0|26282.0
 2014|38157|18-39|M|GBR|35684|22532|11975|2607.0|5478.0|8411.0|11594.0|12298.0|14750.0|17891.0|0.0|0.0|26255.0
 2014|51330|45-49|M|GBR|35676|22531|2929|2431.0|4813.0|7237.0|10005.0|10512.0|12863.0|16687.0|20160.0|24131.0|26199.0
 2014|57302|65-69|M|IRL|35673|22530|246|2454.0|5186.0|8094.0|11110.0|11745.0|14059.0|17332.0|21003.0|24658.0|26195.0
 2014|38403|45-49|M|GBR|35671|22529|2928|2498.0|5274.0|8315.0|11392.0|12051.0|14429.0|17603.0|20900.0|24659.0|26189.0
 2014|6828|40-44|M|GBR|35666|22528|3939|2402.0|5066.0|7932.0|11057.0|11755.0|14334.0|17906.0|21283.0|24737.0|26176.0
 2014|39123|65-69|M|GBR|35662|22527|245|2573.0|5232.0|7993.0|10851.0|11542.0|14001.0|17493.0|20960.0|24603.0|26145.0
 2014|45422|18-39|M|GBR|35661|22526|11974|1714.0|3609.0|5577.0|7642.0|8123.0|9953.0|12449.0|21611.0|24947.0|26141.0
 2014|4091|18-39|M|GBR|35660|22525|11973|2059.0|4341.0|6976.0|9982.0|10655.0|13305.0|16725.0|20492.0|24349.0|26129.0
 2014|33878|45-49|M|GBR|35654|22524|2927|2484.0|5460.0|8508.0|11749.0|12434.0|14899.0|18035.0|21338.0|24698.0|26106.0
 2014|48129|18-39|M|GBR|35651|22523|11972|2140.0|4453.0|6932.0|10335.0|10917.0|13425.0|16825.0|20768.0|0.0|26106.0
 2014|34139|70+|M|GBR|35650|22522|131|2301.0|5042.0|7875.0|11100.0|11825.0|14459.0|17841.0|21294.0|24668.0|26104.0
 2014|26755|18-39|M|GBR|35647|22521|11971|2398.0|5158.0|8128.0|11352.0|12023.0|14549.0|17950.0|21360.0|24724.0|26097.0
 2014|43172|18-39|M|GBR|35646|22520|11970|2462.0|5241.0|8198.0|11275.0|11947.0|14461.0|17959.0|21429.0|24714.0|26095.0
 2014|43699|60-64|M|GBR|35645|22519|483|2392.0|5273.0|8265.0|11298.0|11943.0|14428.0|17640.0|21069.0|24496.0|26082.0
 2014|39862|55-59|M|GBR|35638|22518|899|2435.0|5123.0|8270.0|11332.0|11939.0|14480.0|17725.0|21236.0|24714.0|26061.0
 2014|7963|18-39|M|GBR|35636|22517|11969|2003.0|4520.0|7001.0|10237.0|10760.0|13329.0|16832.0|21216.0|24895.0|26044.0
 2014|52402|18-39|M|GBR|35629|22516|11968|2333.0|4935.0|7820.0|11341.0|11977.0|14464.0|17847.0|21084.0|24639.0|26014.0
 2014|48187|40-44|M|GBR|35628|22515|3938|2623.0|5530.0|8331.0|11322.0|11979.0|14401.0|17684.0|21051.0|24525.0|26009.0
 2014|49705|18-39|M|GBR|35623|22514|11967|2509.0|4981.0|7521.0|10791.0|11375.0|14218.0|17482.0|20882.0|24437.0|25994.0
 2014|2598|45-49|M|GBR|35619|22513|2926|2424.0|5348.0|8272.0|11411.0|12128.0|14588.0|17789.0|21143.0|24464.0|25977.0
 2014|54307|70+|M|GBR|35615|22512|130|3094.0|6076.0|9102.0|12027.0|12677.0|15174.0|18308.0|0.0|24708.0|25967.0
 2014|44494|65-69|M|GBR|35614|22511|244|3169.0|6296.0|9381.0|0.0|13109.0|15487.0|18480.0|0.0|24624.0|25964.0
 2014|27258|40-44|M|GBR|35613|22510|3937|3198.0|6260.0|9494.0|12983.0|13812.0|16463.0|0.0|0.0|0.0|25964.0
 2014|44388|18-39|M|GBR|35612|22509|11966|2342.0|4766.0|7581.0|10414.0|11267.0|13823.0|17114.0|20831.0|24407.0|25959.0
 2014|27051|70+|M|GBR|35611|22508|129|3302.0|6363.0|9413.0|12546.0|13203.0|15684.0|18796.0|21719.0|24685.0|25959.0
 2014|35440|55-59|M|GBR|35608|22507|898|3011.0|5976.0|8948.0|12015.0|12676.0|15028.0|18193.0|21339.0|24562.0|25944.0
 2014|7257|55-59|M|GBR|35607|22506|897|2172.0|4622.0|7307.0|10169.0|10781.0|13626.0|16956.0|20536.0|24217.0|25938.0
 2014|49891|55-59|M|GBR|35606|22505|896|2578.0|5571.0|8538.0|11879.0|12457.0|14941.0|18202.0|21367.0|24544.0|25934.0
 2014|8980|18-39|M|GBR|35603|22504|11965|2410.0|4978.0|7720.0|11358.0|12002.0|14460.0|17913.0|21228.0|24533.0|25920.0
 2014|36645|18-39|M|GBR|35601|22503|11964|2397.0|4950.0|7724.0|10602.0|11241.0|13681.0|17117.0|20682.0|24353.0|25911.0
 2014|52604|40-44|M|GBR|35599|22502|3936|2183.0|4329.0|6814.0|9469.0|10125.0|12404.0|15798.0|20167.0|24428.0|25903.0
 2014|6074|18-39|M|GBR|35594|22501|11963|2228.0|4723.0|7862.0|11051.0|11689.0|14324.0|17560.0|20993.0|24309.0|25856.0
 2014|18150|18-39|M|GBR|35593|22500|11962|2176.0|4628.0|7246.0|10539.0|11080.0|14054.0|17039.0|20935.0|24378.0|25855.0
 2014|40139|18-39|M|GBR|35589|22499|11961|2213.0|4730.0|7834.0|11113.0|11717.0|14412.0|17758.0|21370.0|24667.0|25839.0
 2014|51916|50-54|M|GBR|35587|22498|1925|2655.0|5317.0|8365.0|11386.0|12329.0|14652.0|17881.0|21075.0|24403.0|25825.0
 2014|39846|55-59|M|GBR|35586|22497|895|2685.0|5526.0|8446.0|11755.0|12434.0|14924.0|17997.0|21166.0|24432.0|25816.0
 2014|40087|45-49|M|GBR|35574|22496|2925|3087.0|6069.0|9095.0|12020.0|12670.0|15167.0|18298.0|0.0|24488.0|25739.0
 2014|55355|18-39|M|GBR|35569|22495|11960|2246.0|4784.0|7913.0|11261.0|11905.0|14431.0|17584.0|20960.0|24603.0|25709.0
 2014|36068|55-59|M|GBR|35566|22494|894|2444.0|5047.0|7787.0|11171.0|11792.0|14208.0|17493.0|20751.0|24246.0|25689.0
 2014|53119|18-39|M|GBR|35564|22493|11959|2541.0|5081.0|7748.0|10580.0|11204.0|13772.0|17207.0|20862.0|24381.0|25687.0
 2014|14640|45-49|M|GBR|35563|22492|2924|2205.0|4539.0|7069.0|9872.0|10556.0|13705.0|17020.0|20868.0|24176.0|25684.0
 2014|52747|40-44|M|GBR|35557|22491|3935|2285.0|5247.0|7866.0|10819.0|11442.0|14238.0|17388.0|20925.0|24270.0|25648.0
 2014|42944|45-49|M|GBR|35554|22490|2923|2568.0|5273.0|8277.0|11381.0|12011.0|14453.0|17649.0|21165.0|24378.0|25636.0
 2014|15016|45-49|M|GBR|35544|22489|2922|2064.0|4469.0|7278.0|10227.0|10868.0|13578.0|17027.0|20694.0|24165.0|25604.0
 2014|39950|50-54|M|GBR|35543|22488|1924|2669.0|4988.0|7730.0|10910.0|11521.0|14566.0|18210.0|21461.0|24511.0|25602.0
 2014|39609|40-44|M|GBR|35536|22487|3934|2744.0|5488.0|8270.0|11147.0|11788.0|14170.0|17204.0|20547.0|24124.0|25585.0
 2014|46248|55-59|M|GBR|35535|22486|893|2782.0|5575.0|8488.0|11441.0|12074.0|14542.0|17579.0|20856.0|24124.0|25582.0
 2014|4932|18-39|M|GBR|35534|22485|11958|2171.0|4415.0|6764.0|9720.0|10478.0|13347.0|17165.0|20743.0|24137.0|25571.0
 2014|40843|18-39|M|GBR|35533|22484|11957|2483.0|5199.0|8061.0|11174.0|11860.0|14325.0|17461.0|20764.0|24125.0|25559.0
 2014|50314|18-39|M|GBR|35529|22483|11956|2107.0|4374.0|6885.0|10025.0|10560.0|13373.0|16374.0|20047.0|23865.0|25550.0
 2014|49899|50-54|M|SIN|35528|22482|1923|2341.0|4857.0|7717.0|10946.0|11598.0|13979.0|16971.0|20383.0|23999.0|25547.0
 2014|26923|18-39|M|GBR|35525|22481|11955|2991.0|5934.0|8805.0|11996.0|12632.0|15129.0|18542.0|21560.0|24350.0|25532.0
 2014|26941|40-44|M|KEN|35522|22480|3933|2991.0|5933.0|8803.0|11994.0|12631.0|15128.0|18574.0|21557.0|24347.0|25529.0
 2014|27078|18-39|M|KEN|35521|22479|11954|2991.0|5933.0|8803.0|11994.0|12632.0|15127.0|18574.0|21558.0|24347.0|25529.0
 2014|27077|50-54|M|KEN|35520|22478|1922|2990.0|5933.0|8803.0|11995.0|12632.0|15128.0|18541.0|21557.0|24347.0|25528.0
 2014|27079|18-39|M|KEN|35517|22477|11953|2990.0|5932.0|8803.0|11994.0|12631.0|15127.0|18540.0|21557.0|24347.0|25528.0
 2014|42998|18-39|M|GBR|35509|22476|11952|2717.0|5510.0|8357.0|11311.0|11962.0|14353.0|17566.0|20727.0|24049.0|25510.0
 2014|53207|70+|M|GBR|35507|22475|128|2299.0|4908.0|7671.0|10689.0|11301.0|13827.0|17171.0|20516.0|24058.0|25507.0
 2014|48353|18-39|M|GBR|35505|22474|11951|2074.0|4104.0|6216.0|8385.0|8973.0|11385.0|15833.0|19743.0|23797.0|25499.0
 2014|27141|18-39|M|GBR|35504|22473|11950|1337.0|2722.0|4156.0|5663.0|5995.0|7236.0|8962.0|10785.0|0.0|25484.0
 2014|46232|18-39|M|GBR|35503|22472|11949|2296.0|4812.0|7642.0|10482.0|11108.0|13966.0|17206.0|20694.0|24045.0|25477.0
 2014|46456|55-59|M|GBR|35499|22471|892|2428.0|5443.0|8196.0|11214.0|11783.0|14273.0|17363.0|20754.0|24083.0|25448.0
 2014|46453|40-44|M|GBR|35498|22470|3932|2432.0|5444.0|8199.0|11215.0|11792.0|14274.0|17365.0|20780.0|24083.0|25448.0
 2014|53925|60-64|M|GBR|35491|22469|482|2454.0|5048.0|8006.0|10871.0|11526.0|13960.0|17206.0|20612.0|24011.0|25427.0
 2014|48619|18-39|M|GBR|35490|22468|11948|2485.0|4986.0|7770.0|0.0|12490.0|14681.0|17713.0|20954.0|24111.0|25419.0
 2014|27643|18-39|M|GBR|35488|22467|11947|1795.0|3990.0|6460.0|9626.0|10307.0|13154.0|16670.0|20717.0|24100.0|25410.0
 2014|15416|40-44|M|GBR|35486|22466|3931|2039.0|4795.0|7808.0|11049.0|11756.0|14637.0|18497.0|21335.0|24287.0|25401.0
 2014|39541|55-59|M|GBR|35485|22465|891|2493.0|5192.0|8111.0|11030.0|11765.0|14597.0|17566.0|21165.0|24244.0|25400.0
 2014|38752|18-39|M|GBR|35483|22464|11946|2663.0|5240.0|7902.0|10839.0|11474.0|14375.0|17478.0|20923.0|24081.0|25393.0
 2014|53128|18-39|M|GBR|35482|22463|11945|2316.0|4765.0|7689.0|10828.0|11545.0|14004.0|17206.0|20560.0|23881.0|25391.0
 2014|34342|18-39|M|GBR|35476|22462|11944|2353.0|4760.0|7434.0|10274.0|10888.0|13267.0|16452.0|19902.0|23626.0|25367.0
 2014|51435|55-59|M|GBR|35472|22461|890|2266.0|4787.0|7515.0|10459.0|11093.0|13621.0|16935.0|20775.0|23974.0|25339.0
 2014|8330|18-39|M|GBR|35468|22460|11943|1962.0|4637.0|7016.0|9654.0|10242.0|13528.0|17004.0|20760.0|24126.0|25323.0
 2014|38087|45-49|M|GBR|35466|22459|2921|2343.0|4766.0|7582.0|10403.0|11011.0|13311.0|16591.0|20137.0|23693.0|25320.0
 2014|1667|18-39|M|GBR|35464|22458|11942|1891.0|3915.0|6320.0|8949.0|9557.0|12059.0|15475.0|19763.0|23388.0|25314.0
 2014|7866|60-64|M|GBR|35461|22457|481|2569.0|4994.0|7705.0|10832.0|11479.0|13944.0|17191.0|20572.0|23882.0|25303.0
 2014|48165|18-39|M|GBR|35455|22456|11941|2299.0|4698.0|7170.0|9822.0|10415.0|13070.0|16962.0|20324.0|23796.0|25275.0
 2014|26909|18-39|M|GBR|35453|22455|11940|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|25273.0
 2014|53871|50-54|M|GUI|35452|22454|1921|2675.0|5304.0|8005.0|10862.0|11482.0|13774.0|16825.0|20134.0|23665.0|25270.0
 2014|53067|45-49|M|GBR|35447|22453|2920|2255.0|4822.0|7773.0|10924.0|11848.0|14106.0|17079.0|20293.0|23702.0|25245.0
 2014|45950|18-39|M|GBR|35446|22452|11939|2688.0|5387.0|8350.0|11235.0|11871.0|14248.0|17414.0|20560.0|23890.0|25244.0
 2014|8313|60-64|M|GBR|35444|22451|480|2525.0|5072.0|7599.0|10324.0|10943.0|13477.0|17263.0|20895.0|23936.0|25236.0
 2014|34783|50-54|M|GBR|35437|22450|1920|2009.0|5077.0|7564.0|10444.0|10991.0|14153.0|17506.0|20567.0|23825.0|25205.0
 2014|41777|40-44|M|GBR|35434|22449|3930|2137.0|4483.0|7468.0|10692.0|11352.0|13793.0|16976.0|20284.0|23672.0|25196.0
 2014|19019|18-39|M|GBR|35429|22448|11938|1854.0|3768.0|6079.0|8893.0|10889.0|13806.0|16363.0|20194.0|23924.0|25157.0
 2014|17530|60-64|M|GBR|35426|22447|479|2435.0|4934.0|7573.0|10412.0|11013.0|13304.0|16536.0|20555.0|23887.0|25150.0
 2014|38763|18-39|M|GBR|35425|22446|11937|2398.0|5024.0|7852.0|10880.0|11542.0|13985.0|17161.0|20488.0|23677.0|25145.0
 2014|41824|45-49|M|GBR|35417|22445|2919|2527.0|5652.0|8451.0|11337.0|11975.0|14354.0|17356.0|20482.0|23678.0|25123.0
 2014|53771|60-64|M|USA|35416|22444|478|2462.0|5203.0|7997.0|11040.0|11695.0|14031.0|16965.0|20356.0|23708.0|25118.0
 2014|50334|18-39|M|GBR|35415|22443|11936|2279.0|5020.0|7756.0|10715.0|11332.0|13561.0|16548.0|19872.0|23439.0|25112.0
 2014|39955|18-39|M|GBR|35412|22442|11935|2193.0|4686.0|7506.0|10712.0|11427.0|13922.0|17033.0|20234.0|23671.0|25107.0
 2014|14867|18-39|M|GBR|35411|22441|11934|2171.0|4562.0|7253.0|10168.0|10838.0|13315.0|16553.0|19839.0|23467.0|25103.0
 2014|27418|18-39|M|AUS|35406|22440|11933|2844.0|5595.0|8366.0|11159.0|11779.0|14589.0|17780.0|20829.0|23818.0|25095.0
 2014|27417|18-39|M|AUS|35405|22439|11932|2844.0|5581.0|8365.0|11159.0|11778.0|14589.0|17779.0|20828.0|23818.0|25095.0
 2014|50734|40-44|M|GBR|35399|22438|3929|2541.0|5030.0|7621.0|10731.0|11291.0|14363.0|17365.0|20577.0|23895.0|25073.0
 2014|58178|45-49|M|JPN|35396|22437|2918|2201.0|4797.0|7546.0|10445.0|11089.0|13564.0|16903.0|20249.0|23568.0|25071.0
 2014|44787|50-54|M|GBR|35395|22436|1919|2083.0|4430.0|6953.0|9677.0|10258.0|12781.0|16224.0|19725.0|23463.0|25068.0
 2014|11951|18-39|M|GBR|35393|22435|11931|2168.0|4362.0|6730.0|9356.0|9959.0|12480.0|16248.0|20439.0|23760.0|25057.0
 2014|56027|70+|M|KOR|35390|22434|127|2053.0|4530.0|7551.0|10681.0|11368.0|13861.0|16936.0|20357.0|23682.0|25043.0
 2014|55146|18-39|M|GBR|35387|22433|11930|2371.0|4888.0|8163.0|11658.0|12257.0|14646.0|17917.0|20878.0|23849.0|25023.0
 2014|49947|60-64|M|GBR|35386|22432|477|2570.0|5262.0|8329.0|11292.0|11929.0|14199.0|17199.0|20320.0|23553.0|25021.0
 2014|37074|18-39|M|GBR|35385|22431|11929|2444.0|5471.0|8169.0|11088.0|11737.0|14209.0|17426.0|20818.0|23733.0|25020.0
 2014|46950|18-39|M|GBR|35380|22430|11928|2330.0|4939.0|7781.0|10761.0|11718.0|14443.0|17472.0|20644.0|23735.0|25010.0
 2014|26904|18-39|M|GBR|35378|22429|11927|2959.0|5860.0|8826.0|11766.0|12410.0|14716.0|17653.0|20668.0|23687.0|25008.0
 2014|26910|18-39|M|GBR|35375|22428|11926|2959.0|5860.0|8825.0|11767.0|12410.0|14715.0|17652.0|20665.0|23685.0|25006.0
 2014|26887|18-39|M|GBR|35374|22427|11925|2959.0|5860.0|8825.0|11767.0|12411.0|14715.0|17653.0|20666.0|23685.0|25006.0
 2014|26892|18-39|M|GBR|35373|22426|11924|2958.0|5860.0|8825.0|11767.0|12410.0|14715.0|17652.0|20665.0|23684.0|25006.0
 2014|26879|18-39|M|GBR|35372|22425|11923|2959.0|5860.0|8825.0|11767.0|12410.0|14715.0|17652.0|20665.0|23685.0|25006.0
 2014|26891|40-44|M|GBR|35369|22424|3928|2959.0|5860.0|8825.0|11767.0|12410.0|14716.0|17652.0|20666.0|23685.0|25006.0
 2014|26884|18-39|M|GBR|35368|22423|11922|2958.0|5860.0|8825.0|11767.0|12411.0|14715.0|17652.0|20673.0|23684.0|25006.0
